date_value,month_num,season,tmax,tmin,tavg,snowfall,snow_depth,precipitation,weather_type,wind_speed,humidity,pressure,visibility,cloud_cover,storm_flag,rain_flag,fog_flag,heat_index,dew_point,feels_like,wind_direction,day_name,city
2059-09-02,9,Autumn,9.35,6.06,13.27,5.15,1.33,4.08,Sunny,23.24,86,1010.41,8.6,9,0,1,1,15.67,7.47,9.92,S,Tuesday,New York
2059-09-03,9,Autumn,17.86,5.88,12.69,5.0,3.0,0.78,Fog,10.36,80,1016.77,0.16,7,0,1,0,30.95,6.34,5.29,S,Wednesday,New York
2059-09-04,9,Autumn,8.07,0.17,11.85,5.74,9.09,3.77,Sunny,6.46,73,999.08,0.13,3,1,0,1,30.23,4.81,6.56,N,Thursday,New York
2059-09-05,9,Autumn,2.2,7.88,8.35,1.0,1.56,1.02,Fog,15.6,47,1001.7,2.42,1,0,0,1,10.89,6.2,1.7,S,Friday,New York
2059-09-06,9,Autumn,11.4,1.33,3.8,3.37,8.61,1.23,Cloudy,2.72,32,1016.21,5.54,4,1,1,1,10.01,4.04,8.68,S,Saturday,New York
2059-09-07,9,Autumn,15.73,4.05,6.4,7.61,2.16,0.05,Rain,1.93,51,1004.88,2.19,8,0,1,0,25.4,5.81,14.58,S,Sunday,New York
2059-09-08,9,Autumn,0.81,4.8,4.74,5.5,0.57,2.42,Rain,1.8,68,996.47,2.11,2,0,1,1,5.92,1.98,24.09,SW,Monday,New York
2059-09-09,9,Autumn,4.98,7.86,0.8,4.09,5.08,0.91,Fog,12.96,96,989.09,6.89,1,0,1,0,26.99,1.06,23.32,S,Tuesday,New York
2059-09-10,9,Autumn,0.56,5.92,4.51,1.39,5.89,0.42,Rain,10.37,65,1015.7,0.76,9,0,0,1,23.05,9.51,2.78,SE,Wednesday,New York
2059-09-11,9,Autumn,13.44,5.25,7.42,4.22,5.92,4.16,Rain,15.78,44,990.03,4.87,4,0,1,0,14.07,8.65,0.41,NE,Thursday,New York
2059-09-12,9,Autumn,0.52,9.32,12.54,3.57,3.13,1.13,Cloudy,1.28,83,980.41,2.14,1,0,1,0,36.33,1.52,3.7,SW,Friday,New York
2059-09-13,9,Autumn,13.1,3.47,4.68,0.91,4.8,4.36,Sunny,18.99,63,1004.95,7.19,1,0,0,0,39.13,0.08,9.9,E,Saturday,New York
2059-09-14,9,Autumn,12.22,0.91,9.34,6.57,4.38,2.32,Rain,19.01,22,980.76,1.75,1,1,1,0,36.22,7.22,21.3,W,Sunday,New York
2059-09-15,9,Autumn,3.17,0.29,6.99,6.63,3.17,2.14,Sunny,19.68,40,991.56,3.93,3,0,0,1,9.19,6.29,19.98,W,Monday,New York
2059-09-16,9,Autumn,15.94,3.56,13.92,0.29,7.53,2.27,Fog,27.12,73,1014.49,7.06,0,0,0,1,12.51,8.86,28.32,N,Tuesday,New York
2059-09-17,9,Autumn,0.69,0.11,13.06,1.47,2.74,1.78,Fog,3.28,82,990.12,9.7,6,1,0,0,4.6,2.36,10.24,N,Wednesday,New York
2059-09-18,9,Autumn,16.67,6.59,10.68,2.94,7.99,2.3,Fog,2.4,30,987.74,8.77,9,1,0,0,30.72,2.41,17.61,SW,Thursday,New York
2059-09-19,9,Autumn,12.58,8.12,7.99,7.38,0.95,2.94,Fog,8.22,97,999.15,9.88,2,0,1,1,24.66,0.16,25.26,NE,Friday,New York
2059-09-20,9,Autumn,6.57,3.11,13.84,0.19,2.95,1.13,Sunny,3.81,79,984.3,3.54,4,0,0,1,28.06,8.81,9.36,S,Saturday,New York
2059-09-21,9,Autumn,9.54,8.28,9.73,1.33,7.99,0.46,Snow,1.64,49,988.18,8.02,6,1,0,1,28.31,8.36,5.27,N,Sunday,New York
2059-09-22,9,Autumn,13.86,7.1,5.04,1.43,9.83,1.57,Cloudy,23.23,40,1019.2,2.06,8,1,1,0,22.56,8.58,0.24,NE,Monday,New York
2059-09-23,9,Autumn,19.49,6.83,14.97,0.46,4.28,3.14,Snow,28.72,81,981.38,3.73,8,1,1,1,38.24,2.76,9.66,SE,Tuesday,New York
2059-09-24,9,Autumn,5.57,2.4,12.52,7.57,8.11,4.86,Sunny,28.77,64,985.71,5.83,5,1,0,0,12.75,1.33,17.08,W,Wednesday,New York
2059-09-25,9,Autumn,9.43,9.8,0.86,2.69,1.58,2.63,Sunny,2.21,73,1000.07,4.78,0,1,1,0,21.39,0.11,17.02,SW,Thursday,New York
2059-09-26,9,Autumn,3.66,8.8,8.5,0.7,9.53,2.71,Rain,27.27,81,1002.3,0.67,8,1,1,0,28.04,5.79,27.81,W,Friday,New York
2059-09-27,9,Autumn,7.5,5.72,9.76,7.91,3.41,4.95,Snow,28.75,95,1005.27,5.71,4,0,0,0,11.57,3.94,11.57,NE,Saturday,New York
2059-09-28,9,Autumn,8.79,0.12,2.51,1.33,9.96,2.9,Cloudy,20.73,98,993.94,1.98,7,0,1,0,22.9,8.36,14.2,E,Sunday,New York
2059-09-29,9,Autumn,1.7,1.61,9.75,4.2,7.44,0.92,Fog,17.72,57,1000.98,4.4,4,0,1,0,7.27,2.73,4.22,S,Monday,New York
2059-09-30,9,Autumn,0.63,8.84,14.02,4.77,4.86,3.89,Rain,13.25,93,986.71,8.14,6,0,1,1,5.78,7.69,5.73,SE,Tuesday,New York
2059-10-01,10,Autumn,9.16,6.39,0.96,2.34,2.6,4.24,Rain,10.44,98,989.8,8.28,6,0,1,0,33.1,1.08,19.81,SW,Wednesday,New York
2059-10-02,10,Autumn,17.2,2.03,13.74,4.28,9.21,1.7,Fog,14.15,37,991.05,9.27,7,0,0,0,4.71,2.55,27.65,SE,Thursday,New York
2059-10-03,10,Autumn,11.37,0.26,8.94,3.06,4.34,2.24,Fog,14.52,75,997.42,5.08,1,1,0,0,28.84,6.99,8.37,NE,Friday,New York
2059-10-04,10,Autumn,3.64,1.02,14.61,0.22,4.33,0.03,Snow,0.3,51,1004.49,1.15,1,0,0,0,34.09,4.68,15.57,S,Saturday,New York
2059-10-05,10,Autumn,16.98,0.68,14.86,7.87,1.43,4.55,Fog,9.28,82,1012.11,8.06,5,1,1,1,15.85,2.86,8.24,N,Sunday,New York
2059-10-06,10,Autumn,8.96,4.34,5.83,4.02,9.44,2.96,Sunny,1.09,35,1017.28,2.29,3,0,1,0,22.13,9.57,3.64,E,Monday,New York
2059-10-07,10,Autumn,10.2,0.39,10.51,5.11,6.76,4.4,Sunny,9.25,26,1019.24,1.92,8,1,1,1,5.67,0.52,0.7,E,Tuesday,New York
2059-10-08,10,Autumn,1.42,3.08,1.75,5.41,3.84,4.76,Fog,3.07,88,1004.64,5.62,6,1,1,0,18.24,1.19,17.12,E,Wednesday,New York
2059-10-09,10,Autumn,1.22,8.12,13.27,6.17,3.25,2.53,Cloudy,9.64,62,986.58,5.37,6,0,1,0,37.28,3.8,10.95,SE,Thursday,New York
2059-10-10,10,Autumn,7.83,6.66,1.24,6.07,8.45,0.22,Fog,3.24,94,1004.03,0.59,6,1,1,1,12.37,7.17,1.46,NE,Friday,New York
2059-10-11,10,Autumn,5.23,4.28,4.97,2.31,3.6,2.0,Cloudy,14.0,28,1002.5,6.06,5,1,1,0,11.67,9.6,9.39,NE,Saturday,New York
2059-10-12,10,Autumn,2.47,6.88,14.95,0.05,8.93,1.15,Snow,13.87,93,1006.88,1.55,4,1,1,0,25.86,3.76,19.06,SW,Sunday,New York
2059-10-13,10,Autumn,16.75,2.42,9.44,6.94,4.57,2.58,Fog,3.55,81,999.98,6.15,3,0,1,1,7.29,6.63,8.71,W,Monday,New York
2059-10-14,10,Autumn,10.13,2.49,13.18,5.71,4.43,0.23,Cloudy,6.36,58,995.46,5.08,8,0,0,0,28.11,0.49,6.04,N,Tuesday,New York
2059-10-15,10,Autumn,17.16,4.85,12.52,6.65,9.16,2.49,Fog,6.3,63,988.45,8.61,6,0,0,1,12.98,8.54,29.35,NE,Wednesday,New York
2059-10-16,10,Autumn,11.29,9.55,8.81,4.23,3.66,3.46,Snow,1.91,44,1011.81,9.42,3,0,1,1,0.08,8.62,0.78,W,Thursday,New York
2059-10-17,10,Autumn,3.25,9.3,2.12,5.46,7.66,2.53,Fog,18.36,73,999.37,4.06,5,1,0,1,5.63,8.02,3.17,SE,Friday,New York
2059-10-18,10,Autumn,19.56,0.49,14.24,4.88,8.4,3.55,Sunny,23.97,30,980.34,1.67,1,0,1,1,27.51,4.47,5.28,E,Saturday,New York
2059-10-19,10,Autumn,10.01,6.25,1.73,6.46,2.85,4.81,Cloudy,13.93,86,1003.95,7.09,4,0,1,1,28.8,3.87,5.97,E,Sunday,New York
2059-10-20,10,Autumn,5.84,3.9,14.85,3.92,9.74,3.99,Fog,14.25,28,980.65,3.82,9,0,0,0,31.33,8.93,8.57,N,Monday,New York
2059-10-21,10,Autumn,1.5,1.14,10.74,7.01,0.77,4.81,Fog,26.45,78,1017.01,0.91,0,0,0,0,9.27,6.86,1.05,W,Tuesday,New York
2059-10-22,10,Autumn,12.02,5.9,3.19,1.06,1.22,3.41,Sunny,28.46,45,1015.75,9.42,9,0,0,1,30.81,6.32,28.59,W,Wednesday,New York
2059-10-23,10,Autumn,13.8,5.91,10.82,4.78,8.9,2.19,Cloudy,10.04,32,984.49,5.9,8,1,1,1,11.45,7.44,23.1,W,Thursday,New York
2059-10-24,10,Autumn,5.54,3.81,3.59,4.2,0.98,0.94,Cloudy,23.04,72,1005.0,4.23,6,0,0,0,28.39,7.35,5.87,NW,Friday,New York
2059-10-25,10,Autumn,6.03,5.53,2.71,7.53,6.44,2.26,Sunny,15.55,73,1019.92,4.44,9,0,0,1,30.08,9.12,21.91,S,Saturday,New York
2059-10-26,10,Autumn,12.76,7.6,2.61,0.68,0.71,3.62,Rain,9.19,29,1017.31,0.31,3,0,0,1,4.29,4.09,11.19,W,Sunday,New York
2059-10-27,10,Autumn,0.05,1.2,12.73,4.24,5.97,0.05,Cloudy,13.34,68,988.88,4.83,1,0,0,1,8.27,1.19,16.52,W,Monday,New York
2059-10-28,10,Autumn,18.11,5.91,2.08,1.44,9.71,4.06,Fog,8.46,57,1015.33,2.05,1,1,1,0,35.44,1.59,3.59,N,Tuesday,New York
2059-10-29,10,Autumn,8.29,3.89,10.87,0.77,4.06,1.28,Sunny,5.25,44,989.83,2.62,4,1,1,0,27.98,2.78,8.75,S,Wednesday,New York
2059-10-30,10,Autumn,9.64,3.98,8.8,1.66,6.92,2.93,Cloudy,25.89,55,980.33,3.26,4,0,1,0,29.77,1.32,15.18,NE,Thursday,New York
2059-10-31,10,Autumn,7.06,1.69,3.08,4.28,0.9,1.37,Fog,13.09,93,987.38,9.69,1,1,1,1,29.47,2.82,6.42,N,Friday,New York
2059-11-01,11,Autumn,16.87,6.02,11.48,3.28,9.33,1.85,Fog,12.58,85,1019.72,5.83,6,0,1,0,37.97,4.39,17.34,SW,Saturday,New York
2059-11-02,11,Autumn,11.32,5.6,3.34,3.84,8.78,3.23,Cloudy,0.8,71,981.12,3.0,2,0,1,1,22.75,2.32,9.09,N,Sunday,New York
2059-11-03,11,Autumn,19.18,4.71,1.35,0.76,6.54,4.84,Cloudy,7.43,58,997.68,3.42,8,1,1,1,18.93,0.56,18.07,N,Monday,New York
2059-11-04,11,Autumn,7.09,6.13,0.4,6.07,5.98,1.77,Fog,16.45,95,993.7,9.51,5,1,0,1,13.8,8.35,18.88,NE,Tuesday,New York
2059-11-05,11,Autumn,1.96,1.28,11.84,0.63,2.98,2.04,Fog,3.21,79,984.19,7.12,1,0,1,0,37.1,3.52,28.83,E,Wednesday,New York
2059-11-06,11,Autumn,10.87,5.63,9.02,4.93,4.1,3.37,Cloudy,22.9,79,1014.1,4.38,3,1,1,1,29.28,2.32,10.08,N,Thursday,New York
2059-11-07,11,Autumn,17.81,5.35,8.05,4.31,1.84,2.34,Cloudy,14.35,33,1015.0,8.99,6,0,0,0,9.54,2.88,19.28,NE,Friday,New York
2059-11-08,11,Autumn,13.07,1.68,2.74,7.7,1.19,2.93,Fog,17.62,43,1017.27,9.8,7,0,1,1,5.16,7.9,22.53,W,Saturday,New York
2059-11-09,11,Autumn,18.94,2.07,4.75,1.1,0.74,4.77,Cloudy,26.22,25,991.71,5.39,6,1,1,1,26.84,7.9,17.67,SE,Sunday,New York
2059-11-10,11,Autumn,14.8,2.87,3.43,5.73,7.59,3.58,Cloudy,17.4,83,991.29,6.48,8,0,1,0,17.42,1.95,24.31,SE,Monday,New York
2059-11-11,11,Autumn,19.41,5.5,5.76,0.19,4.15,0.25,Sunny,19.38,60,997.94,8.34,2,1,0,0,14.36,9.45,3.31,NW,Tuesday,New York
2059-11-12,11,Autumn,7.7,4.26,5.0,7.56,0.21,0.23,Sunny,21.5,90,990.24,2.87,8,1,0,0,22.15,7.85,0.9,E,Wednesday,New York
2059-11-13,11,Autumn,11.73,3.32,8.79,1.52,3.57,4.24,Rain,14.16,52,985.66,9.43,5,0,0,1,22.84,7.82,9.24,SE,Thursday,New York
2059-11-14,11,Autumn,1.84,8.88,5.67,5.6,5.17,3.43,Rain,11.03,27,992.55,6.83,8,1,1,0,7.17,3.21,14.1,E,Friday,New York
2059-11-15,11,Autumn,10.87,9.48,10.53,3.47,6.35,2.89,Cloudy,24.06,44,989.22,1.65,3,1,1,1,12.08,7.72,14.38,NW,Saturday,New York
2059-11-16,11,Autumn,4.55,5.24,8.8,1.36,0.26,2.16,Sunny,18.11,59,995.4,8.11,6,1,1,1,19.05,4.91,25.11,S,Sunday,New York
2059-11-17,11,Autumn,10.29,4.67,0.62,6.85,0.39,1.12,Rain,16.58,21,999.26,4.23,1,0,1,0,11.09,3.78,21.83,E,Monday,New York
2059-11-18,11,Autumn,4.78,4.61,2.14,7.33,8.31,0.58,Rain,20.56,74,996.72,0.34,8,0,0,0,20.51,0.91,17.69,S,Tuesday,New York
2059-11-19,11,Autumn,1.23,5.53,12.94,4.82,7.97,4.31,Snow,4.92,98,1008.45,8.84,7,1,1,0,24.28,7.17,20.27,SW,Wednesday,New York
2059-11-20,11,Autumn,3.26,2.68,14.02,1.33,6.93,3.11,Fog,0.58,31,1009.83,2.07,6,0,0,1,14.71,0.06,3.0,S,Thursday,New York
2059-11-21,11,Autumn,18.35,7.36,13.83,6.24,9.11,1.24,Sunny,13.88,51,1002.39,0.95,5,1,0,1,33.45,3.14,25.31,SE,Friday,New York
2059-11-22,11,Autumn,4.87,2.25,5.57,3.38,3.64,2.46,Cloudy,23.71,31,991.19,9.15,7,0,0,1,29.3,4.29,21.12,S,Saturday,New York
2059-11-23,11,Autumn,16.03,7.06,9.09,6.3,6.88,1.81,Cloudy,20.3,31,1012.6,3.61,9,0,0,1,5.69,0.79,21.86,N,Sunday,New York
2059-11-24,11,Autumn,18.59,7.38,6.19,1.66,6.56,0.88,Rain,2.35,66,999.89,1.24,7,0,1,0,5.78,2.67,23.32,SE,Monday,New York
2059-11-25,11,Autumn,18.97,0.32,14.8,2.75,8.31,1.16,Sunny,15.96,44,995.41,6.56,2,0,0,0,27.11,1.64,19.18,N,Tuesday,New York
2059-11-26,11,Autumn,16.26,0.44,5.73,3.54,7.56,4.42,Cloudy,12.02,79,1002.14,2.7,7,1,1,1,39.46,4.78,26.81,E,Wednesday,New York
2059-11-27,11,Autumn,5.97,7.0,8.84,7.68,9.78,2.65,Snow,18.9,42,1003.98,8.12,6,0,1,1,16.86,5.92,24.08,S,Thursday,New York
2059-11-28,11,Autumn,7.04,3.88,0.78,3.36,5.41,2.67,Sunny,23.25,28,1013.82,0.69,6,0,0,0,8.72,1.64,22.95,N,Friday,New York
2059-11-29,11,Autumn,7.81,7.41,1.62,5.29,2.33,2.79,Snow,12.1,97,995.23,0.39,3,0,0,0,27.29,0.05,21.36,SW,Saturday,New York
2059-11-30,11,Autumn,5.58,8.75,0.25,5.69,7.95,4.26,Sunny,17.22,82,1014.62,6.17,7,1,1,1,33.28,7.21,2.52,SW,Sunday,New York
2059-12-01,12,Winter,8.01,6.66,7.19,2.56,1.21,1.34,Snow,6.83,65,985.68,5.67,4,0,1,1,36.41,7.8,2.01,N,Monday,New York
2059-12-02,12,Winter,2.12,7.67,6.25,4.05,3.26,3.05,Fog,4.79,79,1001.99,7.52,5,1,1,0,9.04,2.14,14.24,SW,Tuesday,New York
2059-12-03,12,Winter,1.59,6.59,14.05,4.57,9.72,3.86,Rain,15.42,26,986.45,6.92,3,1,1,0,18.73,2.06,17.47,W,Wednesday,New York
2059-12-04,12,Winter,15.48,4.17,9.83,4.9,5.76,2.8,Snow,20.03,48,1008.75,6.49,9,0,1,0,28.64,4.36,23.73,W,Thursday,New York
2059-12-05,12,Winter,2.28,4.29,9.18,5.81,7.48,0.13,Fog,21.29,47,997.76,0.3,0,1,0,1,16.67,7.31,11.85,SE,Friday,New York
2059-12-06,12,Winter,15.18,8.03,14.3,0.03,8.32,2.17,Sunny,7.06,23,1003.13,7.99,1,1,1,0,5.65,7.05,27.05,E,Saturday,New York
2059-12-07,12,Winter,17.96,3.11,1.91,1.82,8.35,3.81,Snow,2.47,87,985.67,4.08,5,1,1,1,19.1,0.0,29.58,E,Sunday,New York
2059-12-08,12,Winter,2.6,7.11,8.8,1.58,6.49,1.26,Rain,21.01,70,998.25,5.71,8,1,1,0,29.15,2.48,14.91,NW,Monday,New York
2059-12-09,12,Winter,10.19,6.84,7.06,0.39,2.69,0.67,Sunny,19.52,96,984.39,10.0,9,1,1,0,1.59,5.63,11.65,NW,Tuesday,New York
2059-12-10,12,Winter,3.31,3.39,6.76,5.17,4.07,1.76,Rain,15.72,81,985.99,1.87,3,0,0,0,5.48,0.12,6.69,E,Wednesday,New York
2059-12-11,12,Winter,19.88,6.34,5.41,1.07,2.67,2.99,Rain,16.89,24,993.81,5.51,8,1,1,0,20.73,4.93,7.58,E,Thursday,New York
2059-12-12,12,Winter,3.28,3.0,9.11,0.66,6.79,4.44,Fog,8.64,77,988.05,8.46,5,0,0,0,22.32,1.95,9.69,SE,Friday,New York
2059-12-13,12,Winter,14.3,9.59,2.56,4.52,4.17,3.81,Sunny,5.05,91,1014.36,7.96,4,1,0,0,13.41,0.59,17.82,NW,Saturday,New York
2059-12-14,12,Winter,17.14,3.35,12.75,3.24,1.59,1.05,Rain,24.81,90,994.76,2.48,9,0,1,0,17.96,2.52,18.52,S,Sunday,New York
2059-12-15,12,Winter,15.47,7.67,9.21,5.89,4.8,0.23,Rain,1.0,59,1018.49,7.24,3,0,0,1,34.69,4.43,21.67,SE,Monday,New York
2059-12-16,12,Winter,16.03,9.15,0.27,4.2,2.62,3.01,Sunny,11.61,82,1017.26,9.59,8,1,0,1,19.67,7.67,13.96,W,Tuesday,New York
2059-12-17,12,Winter,1.31,5.1,5.97,5.16,5.77,0.25,Sunny,18.92,58,983.8,2.8,6,1,0,1,4.09,9.37,21.11,E,Wednesday,New York
2059-12-18,12,Winter,5.67,1.75,7.89,5.74,3.35,0.04,Cloudy,21.33,38,988.07,2.46,4,1,0,0,19.16,2.35,11.29,NE,Thursday,New York
2059-12-19,12,Winter,8.19,2.46,4.43,7.94,9.8,1.35,Cloudy,14.45,44,993.02,2.03,4,0,0,0,2.16,6.65,6.48,NW,Friday,New York
2059-12-20,12,Winter,19.49,3.83,7.46,7.4,7.28,3.71,Rain,22.44,96,980.69,8.36,4,1,1,1,22.21,7.35,27.75,NW,Saturday,New York
2059-12-21,12,Winter,0.82,5.57,3.22,0.97,0.91,0.2,Fog,11.19,47,1011.16,3.4,8,1,1,1,31.52,7.88,25.49,E,Sunday,New York
2059-12-22,12,Winter,12.4,1.02,13.24,3.79,5.49,0.91,Cloudy,5.48,53,1001.24,8.61,8,1,1,1,25.86,5.55,29.82,NW,Monday,New York
2059-12-23,12,Winter,19.95,3.14,9.72,0.62,1.42,0.66,Fog,26.12,80,1007.39,4.75,9,1,1,0,8.93,7.81,15.86,SW,Tuesday,New York
2059-12-24,12,Winter,7.52,0.08,4.02,2.27,1.01,3.56,Rain,6.61,76,1006.99,7.83,4,0,1,1,6.07,3.04,27.22,W,Wednesday,New York
2059-12-25,12,Winter,17.27,4.8,5.87,2.92,0.53,1.76,Cloudy,29.22,50,1009.77,2.62,1,0,0,1,21.95,0.18,2.74,SE,Thursday,New York
2059-12-26,12,Winter,1.34,1.79,13.48,3.12,9.76,3.72,Rain,0.58,54,982.53,8.5,0,1,0,1,18.78,8.78,29.29,NE,Friday,New York
2059-12-27,12,Winter,4.89,1.16,8.9,0.37,0.32,4.65,Sunny,5.08,96,989.48,5.38,7,0,0,0,14.22,6.2,26.81,SE,Saturday,New York
2059-12-28,12,Winter,18.94,6.47,10.95,3.48,2.2,4.49,Cloudy,6.4,50,1016.6,9.46,8,1,1,0,26.63,9.13,6.94,E,Sunday,New York
2059-12-29,12,Winter,0.5,6.68,12.72,5.05,8.0,0.51,Cloudy,22.7,63,988.31,5.1,1,1,1,1,38.56,4.92,10.73,N,Monday,New York
2059-12-30,12,Winter,19.24,5.16,5.03,2.13,6.43,0.24,Fog,14.27,41,994.37,8.5,4,0,1,1,6.14,9.4,7.5,E,Tuesday,New York
2059-12-31,12,Winter,1.73,6.15,13.21,4.53,3.28,4.74,Cloudy,20.95,72,995.44,2.52,1,0,0,1,35.66,0.89,15.84,NE,Wednesday,New York
2060-01-01,1,Winter,11.81,1.99,12.43,3.27,6.67,3.92,Snow,4.65,52,984.82,7.27,0,0,0,0,21.62,2.51,9.33,N,Thursday,New York
2060-01-02,1,Winter,4.44,5.85,4.41,2.83,7.45,2.59,Fog,28.63,94,1018.27,2.72,7,1,1,0,25.97,2.88,15.15,NE,Friday,New York
2060-01-03,1,Winter,3.55,4.49,4.18,1.74,4.25,0.31,Snow,24.92,27,995.12,6.98,8,1,0,0,20.71,0.83,9.68,SW,Saturday,New York
2060-01-04,1,Winter,18.28,6.51,2.2,7.87,4.05,3.2,Sunny,26.37,93,1013.26,0.74,6,0,0,0,31.25,1.73,12.46,NE,Sunday,New York
2060-01-05,1,Winter,3.32,3.25,14.65,5.33,3.73,1.83,Rain,3.1,30,984.33,4.54,1,1,0,0,12.04,3.26,19.42,SW,Monday,New York
2060-01-06,1,Winter,11.71,4.84,11.33,0.14,9.44,1.92,Rain,6.3,58,1005.75,6.64,6,0,1,1,9.65,2.62,19.85,S,Tuesday,New York
2060-01-07,1,Winter,19.42,5.42,3.3,0.74,7.57,1.79,Rain,20.45,38,1005.24,9.03,8,0,0,0,39.31,5.19,18.13,N,Wednesday,New York
2060-01-08,1,Winter,19.55,6.75,2.5,4.14,6.01,0.26,Rain,3.72,70,992.81,2.06,3,1,1,1,24.87,0.76,0.51,E,Thursday,New York
2060-01-09,1,Winter,6.43,4.1,4.58,1.84,3.7,4.25,Cloudy,19.1,21,981.53,3.57,1,1,1,0,34.28,0.2,11.85,S,Friday,New York
2060-01-10,1,Winter,4.97,1.03,1.77,6.31,3.49,0.27,Sunny,19.81,53,1016.44,4.27,9,1,0,1,14.93,2.32,23.04,E,Saturday,New York
2060-01-11,1,Winter,7.85,5.27,6.48,0.83,8.97,4.47,Rain,24.07,25,1017.3,7.89,6,0,1,1,25.47,7.94,22.62,NE,Sunday,New York
2060-01-12,1,Winter,15.54,3.16,5.89,1.59,6.07,0.72,Rain,28.32,39,983.61,0.88,0,1,0,1,8.99,6.16,6.22,SE,Monday,New York
2060-01-13,1,Winter,13.65,8.36,12.98,6.77,3.16,1.34,Sunny,14.82,33,992.27,5.55,7,0,0,1,10.35,4.27,13.15,W,Tuesday,New York
2060-01-14,1,Winter,5.46,2.26,5.18,2.88,2.52,4.52,Snow,8.71,94,1016.34,6.85,5,0,1,1,32.05,8.99,18.68,NW,Wednesday,New York
2060-01-15,1,Winter,10.29,8.99,7.93,3.6,3.87,0.02,Fog,5.94,67,987.79,8.69,7,0,1,1,35.53,4.16,8.12,E,Thursday,New York
2060-01-16,1,Winter,14.68,6.07,11.1,7.37,1.3,0.95,Sunny,15.91,34,991.26,7.61,2,1,1,0,10.95,4.58,20.88,S,Friday,New York
2060-01-17,1,Winter,17.79,3.63,9.19,6.96,6.59,2.32,Rain,22.78,30,1015.79,2.14,0,1,0,0,15.48,1.43,3.12,N,Saturday,New York
2060-01-18,1,Winter,16.26,8.56,5.82,3.24,7.49,2.42,Rain,0.29,95,989.77,7.09,7,1,1,0,32.69,1.86,15.77,SW,Sunday,New York
2060-01-19,1,Winter,7.86,10.0,13.91,3.66,1.67,4.86,Sunny,12.06,88,1010.98,3.35,5,0,1,1,6.7,3.17,11.23,N,Monday,New York
2060-01-20,1,Winter,0.93,1.88,14.29,4.24,6.64,4.86,Cloudy,1.32,92,991.91,6.5,4,0,0,1,2.57,2.76,11.65,NW,Tuesday,New York
2060-01-21,1,Winter,12.14,5.52,3.33,3.44,6.24,1.88,Cloudy,6.06,21,1008.97,9.69,9,1,1,0,4.28,9.57,23.37,N,Wednesday,New York
2060-01-22,1,Winter,3.21,9.88,3.55,7.53,3.65,0.77,Cloudy,22.82,59,993.38,8.68,4,1,1,0,11.43,5.18,17.99,NW,Thursday,New York
2060-01-23,1,Winter,14.3,2.86,4.14,3.59,7.03,3.04,Snow,23.47,27,1000.02,9.54,3,1,1,0,17.18,4.98,9.32,NW,Friday,New York
2060-01-24,1,Winter,19.79,9.16,5.97,2.95,9.48,2.7,Fog,27.51,87,991.05,1.79,5,1,0,0,14.46,5.18,26.61,E,Saturday,New York
2060-01-25,1,Winter,12.78,4.68,4.64,7.15,0.61,2.28,Rain,8.4,89,1002.82,5.94,3,0,0,0,9.19,3.06,19.54,SW,Sunday,New York
2060-01-26,1,Winter,3.37,9.52,12.29,3.34,0.19,2.98,Rain,6.87,59,998.48,2.26,5,1,0,1,12.26,5.38,5.06,NW,Monday,New York
2060-01-27,1,Winter,7.22,0.98,9.08,5.07,0.91,4.64,Snow,15.41,75,982.28,6.83,6,1,1,1,20.2,8.96,3.4,NE,Tuesday,New York
2060-01-28,1,Winter,19.91,5.66,14.9,1.1,9.12,3.11,Rain,21.03,98,998.49,8.67,6,0,1,1,17.85,1.58,1.33,N,Wednesday,New York
2060-01-29,1,Winter,12.35,9.12,14.4,5.1,4.72,1.3,Cloudy,2.13,89,996.8,2.93,0,0,0,0,14.93,9.44,1.46,N,Thursday,New York
2060-01-30,1,Winter,7.61,6.6,10.72,3.45,8.77,0.76,Rain,4.71,69,1011.56,2.21,0,1,1,1,35.79,3.68,10.49,W,Friday,New York
2060-01-31,1,Winter,16.38,3.97,1.16,1.94,3.17,2.85,Cloudy,27.87,74,998.48,3.29,7,1,0,0,15.46,1.75,1.46,W,Saturday,New York
2060-02-01,2,Winter,5.58,6.52,9.89,7.22,2.73,1.8,Fog,26.59,50,1009.45,2.82,1,0,0,0,10.68,2.37,16.78,S,Sunday,New York
2060-02-02,2,Winter,15.37,3.73,11.18,4.95,6.98,0.44,Rain,7.22,80,992.67,5.26,2,0,1,0,36.76,0.52,0.55,W,Monday,New York
2060-02-03,2,Winter,1.99,3.92,10.07,5.48,8.67,1.03,Sunny,4.99,40,1000.63,8.31,2,1,1,1,21.14,4.16,5.57,SW,Tuesday,New York
2060-02-04,2,Winter,5.83,8.02,12.73,6.47,2.11,4.18,Rain,7.15,58,1008.11,6.91,2,0,1,1,0.02,2.63,26.33,W,Wednesday,New York
2060-02-05,2,Winter,10.94,2.5,12.34,5.5,5.87,0.64,Sunny,15.65,98,995.45,4.32,6,0,1,0,23.86,5.97,5.31,NE,Thursday,New York
2060-02-06,2,Winter,19.21,7.88,8.68,0.55,6.02,0.15,Fog,24.11,29,981.42,3.89,1,1,1,0,39.1,0.27,28.69,W,Friday,New York
2060-02-07,2,Winter,1.47,9.74,8.61,4.92,1.15,3.31,Cloudy,29.22,40,987.74,5.18,4,1,1,0,39.96,2.88,12.35,W,Saturday,New York
